en,fr,it,de,es,ko,kana
Iron Ball,Balle Fer,Ferropalla,Eisenkugel,Bola Férrea,검은철구,くろいてっきゅう
Lagging Tail,Ralentiqueue,Rallentocoda,Schwerschweif,Cola Plúmbea,느림보꼬리,こうこうのしっぽ
Destiny Knot,Nœud Destin,Destincomune,Fatumknoten,Lazo Destino,빨간실,あかいいと
Black Sludge,Boue Noire,Fangopece,Giftschleim,Lodo Negro,검은진흙,くろいヘドロ
Icy Rock,Roche Glace,Rocciafredda,Eisbrocken,Roca Helada,차가운바위,つめたいいわ
Smooth Rock,Roche Lisse,Roccialiscia,Glattbrocken,Roca Suave,보송보송바위,さらさらいわ
Heat Rock,Roche Chaude,Rocciacalda,Heißbrocken,Roca Calor,뜨거운바위,あついいわ
Damp Rock,Roche Humide,Rocciaumida,Nassbrocken,Roca Lluvia,축축한바위,しめったいわ
Grip Claw,Accro Griffe,Presartigli,Griffklaue,Garra Garfio,끈기갈고리손톱,ねばりのかぎづめ
Choice Scarf,Mouchoir Choix,Stolascelta,Wahlschal,Pañuelo Elección,구애스카프,こだわりスカーフ
Sticky Barb,Piquants,Vischiopunta,Klettdorn,Toxiestrella,끈적끈적바늘,くっつきバリ
Power Bracer,Poignet Pouvoir,Vigorcerchio,Machtreif,Brazal Recio,파워리스트,パワーリスト
Power Belt,Ceinture Pouvoir,Vigorfascia,Machtgurt,Cinto Recio,파워벨트,パワーベルト
Power Lens,Lentille Pouvoir,Vigorlente,Machtlinse,Lente Recia,파워렌즈,パワーレンズ
Power Band,Bandeau Pouvoir,Vigorbanda,Machtband,Banda Recia,파워밴드,パワーバンド
Power Anklet,Chaîne Pouvoir,Vigorgliera,Machtkette,Franja Recia,파워앵클릿,パワーアンクル
Power Weight,Poids Pouvoir,Vigorpeso,Machtgewicht,Pesa Recia,파워웨이트,パワーウエイト
Shed Shell,Carapace Mue,Disfoguscio,Wechselhülle,Muda Concha,아름다운허물,きれいなぬけがら
Big Root,Grosse Racine,Granradice,Großwurzel,Raíz Grande,큰뿌리,おおきなねっこ
Choice Specs,Lunettes Choix,Lentiscelta,Wahlbrille,Gafas Elección,구애안경,こだわりメガネ
Flame Plate,Plaque Flamme,Lastrarogo,Feuertafel,Tabla Llama,불구슬플레이트,ひのたまプレート
Splash Plate,Plaque Hydro,Lastraidro,Wassertafel,Tabla Linfa,물방울플레이트,しずくプレート
Zap Plate,Plaque Volt,Lastrasaetta,Blitztafel,Tabla Trueno,우뢰플레이트,いかずちプレート
Meadow Plate,Plaque Herbe,Lastraprato,Wiesentafel,Tabla Pradal,초록플레이트,みどりのプレート
Icicle Plate,Plaque Glace,Lastragelo,Frosttafel,Tabla Helada,고드름플레이트,つららのプレート
Fist Plate,Plaque Poing,Lastrapugno,Fausttafel,Tabla Fuerte,주먹플레이트,こぶしのプレート
Toxic Plate,Plaque Toxicité,Lastrafiele,Gifttafel,Tabla Tóxica,맹독플레이트,もうどくプレート
Earth Plate,Plaque Terre,Lastrageo,Erdtafel,Tabla Terrax,대지플레이트,だいちのプレート
Sky Plate,Plaque Ciel,Lastracielo,Wolkentafel,Tabla Cielo,푸른하늘플레이트,あおぞらプレート
Mind Plate,Plaque Esprit,Lastramente,Hirntafel,Tabla Mental,이상한플레이트,ふしぎのプレート
Insect Plate,Plaque Insecte,Lastrabaco,Käfertafel,Tabla Bicho,비단벌레플레이트,たまむしプレート
Stone Plate,Plaque Roc,Lastrapietra,Steintafel,Tabla Pétrea,암석플레이트,がんせきプレート
Spooky Plate,Plaque Fantôme,Lastratetra,Spuktafel,Tabla Terror,원령플레이트,もののけプレート
Draco Plate,Plaque Draco,Lastradrakon,Dracotafel,Tabla Draco,용의플레이트,りゅうのプレート
Dread Plate,Plaque Ombre,Lastratimore,Furchttafel,Tabla Oscura,공포플레이트,こわもてプレート
Iron Plate,Plaque Fer,Lastraferro,Eisentafel,Tabla Acero,강철플레이트,こうてつプレート
Odd Incense,Encens Bizarre,Bizzoaroma,Schrägrauch,Incienso Raro,괴상한향로,あやしいおこう
Rock Incense,Encens Roc,Roccioaroma,Steinrauch,Incienso Roca,암석향로,がんせきおこう
Full Incense,Encens Plein,Gonfioaroma,Lahmrauch,Incienso Lento,만복향로,まんぷくおこう
Wave Incense,Encens Vague,Ondaroma,Wellenrauch,Incienso Acua,잔물결향로,さざなみのおこう
Rose Incense,Encens Fleur,Rosaroma,Rosenrauch,Incienso Floral,꽃향로,おはなのおこう
Luck Incense,Encens Veine,Fortunaroma,Glücksrauch,Incienso Duplo,행운의향로,こううんのおこう
Pure Incense,Encens Pur,Puroaroma,Scheuchrauch,Incienso Puro,순결의향로,きよめのおこう
Protector,Protecteur,Copertura,Schützer,Protector,프로텍터,プロテクター
Electirizer,Électriseur,Elettritore,Stromisierer,Electrizador,에레키부스터,エレキブースター
Magmarizer,Magmariseur,Magmatore,Magmaisierer,Magmatizador,마그마부스터,マグマブースター
Dubious Disc,CD Douteux,Dubbiodisco,Dubiosdisc,Disco Extraño,괴상한패치,あやしいパッチ
Reaper Cloth,Tissu Fauche,Terrorpanno,Düsterumhang,Tela Terrible,영계의천,れいかいのぬの
Razor Claw,Griffe Rasoir,Affilartigli,Scharfklaue,Garra Afilada,예리한손톱,するどいツメ
Razor Fang,Croc Rasoir,Affilodente,Scharfzahn,Colmillo Agudo,예리한이빨,するどいキバ
TM01,CT01,MT01,TM01,MT01,기술머신01,わざマシン０１
TM02,CT02,MT02,TM02,MT02,기술머신02,わざマシン０２
TM03,CT03,MT03,TM03,MT03,기술머신03,わざマシン０３
TM04,CT04,MT04,TM04,MT04,기술머신04,わざマシン０４
TM05,CT05,MT05,TM05,MT05,기술머신05,わざマシン０５
TM06,CT06,MT06,TM06,MT06,기술머신06,わざマシン０６
TM07,CT07,MT07,TM07,MT07,기술머신07,わざマシン０７
TM08,CT08,MT08,TM08,MT08,기술머신08,わざマシン０８
TM09,CT09,MT09,TM09,MT09,기술머신09,わざマシン０９
TM10,CT10,MT10,TM10,MT10,기술머신10,わざマシン１０
TM11,CT11,MT11,TM11,MT11,기술머신11,わざマシン１１
TM12,CT12,MT12,TM12,MT12,기술머신12,わざマシン１２
TM13,CT13,MT13,TM13,MT13,기술머신13,わざマシン１３
TM14,CT14,MT14,TM14,MT14,기술머신14,わざマシン１４
TM15,CT15,MT15,TM15,MT15,기술머신15,わざマシン１５
TM16,CT16,MT16,TM16,MT16,기술머신16,わざマシン１６
TM17,CT17,MT17,TM17,MT17,기술머신17,わざマシン１７
TM18,CT18,MT18,TM18,MT18,기술머신18,わざマシン１８
TM19,CT19,MT19,TM19,MT19,기술머신19,わざマシン１９
TM20,CT20,MT20,TM20,MT20,기술머신20,わざマシン２０
TM21,CT21,MT21,TM21,MT21,기술머신21,わざマシン２１
TM22,CT22,MT22,TM22,MT22,기술머신22,わざマシン２２
TM23,CT23,MT23,TM23,MT23,기술머신23,わざマシン２３
TM24,CT24,MT24,TM24,MT24,기술머신24,わざマシン２４
TM25,CT25,MT25,TM25,MT25,기술머신25,わざマシン２５
TM26,CT26,MT26,TM26,MT26,기술머신26,わざマシン２６
TM27,CT27,MT27,TM27,MT27,기술머신27,わざマシン２７
TM28,CT28,MT28,TM28,MT28,기술머신28,わざマシン２８
TM29,CT29,MT29,TM29,MT29,기술머신29,わざマシン２９
TM30,CT30,MT30,TM30,MT30,기술머신30,わざマシン３０
TM31,CT31,MT31,TM31,MT31,기술머신31,わざマシン３１
TM32,CT32,MT32,TM32,MT32,기술머신32,わざマシン３２
TM33,CT33,MT33,TM33,MT33,기술머신33,わざマシン３３
TM34,CT34,MT34,TM34,MT34,기술머신34,わざマシン３４
TM35,CT35,MT35,TM35,MT35,기술머신35,わざマシン３５
TM36,CT36,MT36,TM36,MT36,기술머신36,わざマシン３６
TM37,CT37,MT37,TM37,MT37,기술머신37,わざマシン３７
TM38,CT38,MT38,TM38,MT38,기술머신38,わざマシン３８
TM39,CT39,MT39,TM39,MT39,기술머신39,わざマシン３９
TM40,CT40,MT40,TM40,MT40,기술머신40,わざマシン４０
TM41,CT41,MT41,TM41,MT41,기술머신41,わざマシン４１
TM42,CT42,MT42,TM42,MT42,기술머신42,わざマシン４２
TM43,CT43,MT43,TM43,MT43,기술머신43,わざマシン４３
TM44,CT44,MT44,TM44,MT44,기술머신44,わざマシン４４
TM45,CT45,MT45,TM45,MT45,기술머신45,わざマシン４５
TM46,CT46,MT46,TM46,MT46,기술머신46,わざマシン４６
TM47,CT47,MT47,TM47,MT47,기술머신47,わざマシン４７
TM48,CT48,MT48,TM48,MT48,기술머신48,わざマシン４８
TM49,CT49,MT49,TM49,MT49,기술머신49,わざマシン４９
TM50,CT50,MT50,TM50,MT50,기술머신50,わざマシン５０
TM51,CT51,MT51,TM51,MT51,기술머신51,わざマシン５１
TM52,CT52,MT52,TM52,MT52,기술머신52,わざマシン５２
TM53,CT53,MT53,TM53,MT53,기술머신53,わざマシン５３
TM54,CT54,MT54,TM54,MT54,기술머신54,わざマシン５４
TM55,CT55,MT55,TM55,MT55,기술머신55,わざマシン５５
TM56,CT56,MT56,TM56,MT56,기술머신56,わざマシン５６
TM57,CT57,MT57,TM57,MT57,기술머신57,わざマシン５７
TM58,CT58,MT58,TM58,MT58,기술머신58,わざマシン５８
TM59,CT59,MT59,TM59,MT59,기술머신59,わざマシン５９
TM60,CT60,MT60,TM60,MT60,기술머신60,わざマシン６０
TM61,CT61,MT61,TM61,MT61,기술머신61,わざマシン６１
TM62,CT62,MT62,TM62,MT62,기술머신62,わざマシン６２
TM63,CT63,MT63,TM63,MT63,기술머신63,わざマシン６３
TM64,CT64,MT64,TM64,MT64,기술머신64,わざマシン６４
TM65,CT65,MT65,TM65,MT65,기술머신65,わざマシン６５
TM66,CT66,MT66,TM66,MT66,기술머신66,わざマシン６６
TM67,CT67,MT67,TM67,MT67,기술머신67,わざマシン６７
TM68,CT68,MT68,TM68,MT68,기술머신68,わざマシン６８
TM69,CT69,MT69,TM69,MT69,기술머신69,わざマシン６９
TM70,CT70,MT70,TM70,MT70,기술머신70,わざマシン７０
TM71,CT71,MT71,TM71,MT71,기술머신71,わざマシン７１
TM72,CT72,MT72,TM72,MT72,기술머신72,わざマシン７２
TM73,CT73,MT73,TM73,MT73,기술머신73,わざマシン７３
TM74,CT74,MT74,TM74,MT74,기술머신74,わざマシン７４
TM75,CT75,MT75,TM75,MT75,기술머신75,わざマシン７５
TM76,CT76,MT76,TM76,MT76,기술머신76,わざマシン７６
TM77,CT77,MT77,TM77,MT77,기술머신77,わざマシン７７
TM78,CT78,MT78,TM78,MT78,기술머신78,わざマシン７８
TM79,CT79,MT79,TM79,MT79,기술머신79,わざマシン７９
TM80,CT80,MT80,TM80,MT80,기술머신80,わざマシン８０
TM81,CT81,MT81,TM81,MT81,기술머신81,わざマシン８１
TM82,CT82,MT82,TM82,MT82,기술머신82,わざマシン８２
TM83,CT83,MT83,TM83,MT83,기술머신83,わざマシン８３
TM84,CT84,MT84,TM84,MT84,기술머신84,わざマシン８４
TM85,CT85,MT85,TM85,MT85,기술머신85,わざマシン８５
TM86,CT86,MT86,TM86,MT86,기술머신86,わざマシン８６
TM87,CT87,MT87,TM87,MT87,기술머신87,わざマシン８７
TM88,CT88,MT88,TM88,MT88,기술머신88,わざマシン８８
TM89,CT89,MT89,TM89,MT89,기술머신89,わざマシン８９
TM90,CT90,MT90,TM90,MT90,기술머신90,わざマシン９０
TM91,CT91,MT91,TM91,MT91,기술머신91,わざマシン９１
TM92,CT92,MT92,TM92,MT92,기술머신92,わざマシン９２
HM01,CS01,MN01,VM01,MO01,비전머신01,ひでんマシン０１
HM02,CS02,MN02,VM02,MO02,비전머신02,ひでんマシン０２
HM03,CS03,MN03,VM03,MO03,비전머신03,ひでんマシン０３
HM04,CS04,MN04,VM04,MO04,비전머신04,ひでんマシン０４
HM05,CS05,MN05,VM05,MO05,비전머신05,ひでんマシン０５
HM06,CS06,MN06,VM06,MO06,비전머신06,ひでんマシン０６
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
Explorer Kit,Explorakit,Esplorokit,Erkundungs-Set,Kit Explorador,탐험세트,たんけんセット
Loot Sack,Sac Butin,Bottinosacca,Beutesack,Saca Botín,보물주머니,たからぶくろ
Rule Book,Livre Règles,Libro Regole,Regelbuch,Reglamento,룰북,ルールブック
Poké Radar,Poké Radar,Poké Radar,Pokéradar,Pokéradar,포켓트레,ポケトレ
Point Card,Carte Points,Scheda Punti,Punktekarte,Tarjeta Puntos,포인트카드,ポイントカード
Journal,Journal,Agenda,Tagebuch,Diario,모험노트,ぼうけんノート
Seal Case,Boîte Sceaux,Portabolli,Stickerkoffer,Caja Sellos,실상자,シールいれ
Fashion Case,Coffret Mode,Scatola Chic,Modekoffer,Caja Corazón,액세서리상자,アクセサリーいれ
Seal Bag,Sac Sceaux,Bollosacca,Stickertüte,Bolsa Sellos,실주머니,シールぶくろ
Pal Pad,Registre Ami,Blocco Amici,Adressbuch,Bloc amigos,친구수첩,ともだちてちょう
Works Key,Clé Centrale,Turbinchiave,K-Schlüssel,Llave Central,발전소키,はつでんしょキー
Old Charm,Vieux Grigri,Arcamuleto,Talisman,Talismán,고대의부적,こだいのおまもり
Galactic Key,Clé Galaxie,Galachiave,G-Schlüssel,Llave Galaxia,갤럭시단의열쇠,ギンガだんのカギ
Red Chain,Chaîne Rouge,Rossocatena,Rote Kette,Cadena Roja,빨강쇠사슬,あかいくさり
Town Map,Carte,Mappa città,Karte,Mapa,타운맵,タウンマップ
Vs. Seeker,Cherch’Combat,Cercasfide,Kampffahnder,Buscapelea,배틀서처,バトルサーチャー
Coin Case,Boîte Jetons,Salvadanaio,Münzkorb,Monedero,동전케이스,コインケース
Old Rod,Canne,Amo Vecchio,Angel,Caña Vieja,낡은낚싯대,ボロのつりざお
Good Rod,Super Canne,Amo Buono,Profiangel,Caña Buena,좋은낚싯대,いいつりざお
Super Rod,Méga Canne,Super Amo,Superangel,Supercaña,대단한낚싯대,すごいつりざお
Sprayduck,Kwakarrosoir,Sprayduck,Entonkanne,Psydugadera,고라파덕물뿌리개,コダックじょうろ
Poffin Case,Boîte Poffin,Portapoffin,Knurspbox,Pokochera,포핀케이스,ポフィンケース
Bike,Bicyclette,Bicicletta,Fahrrad,Bici,자전거,じてんしゃ
Suite Key,Clé Chambre,Chiave Suite,B-Schlüssel,Llave Suite,룸키,ルームキー
Oak’s Letter,Lettre Chen,Lettera Oak,Eichs Brief,Carta Prof. Oak,오박사의편지,オーキドのてがみ
Lunar Wing,Lun’Aile,Alalunare,Lunarfeder,Pluma Lunar,초승달날개,みかづきのはね
Member Card,Carte Membre,Scheda Soci,Mitgliedskarte,Carné Socio,멤버스카드,メンバーズカード
Azure Flute,Flûte Azur,Flauto Cielo,Azurflöte,Flauta Azur,천계의피리,てんかいのふえ
S.S. Ticket,Passe Bateau,Biglietto nave,Bootsticket,Ticket Barco,승선티켓,ふねのチケット
Contest Pass,Passe Concours,Tessera Gare,Wettbewerbskarte,Pase Concurso,콘테스트패스,コンテストパス
Magma Stone,Pierre Magma,Magmapietra,Magmastein,Piedra Magma,화산의돌,かざんのおきいし
Parcel,Colis,Pacco,Paket,Paquete,전해줄물건,おとどけもの
Coupon 1,Bon 1,Coupon 1,Kupon 1,Cupón 1,교환권1,ひきかえけん１
Coupon 2,Bon 2,Coupon 2,Kupon 2,Cupón 2,교환권2,ひきかえけん２
Coupon 3,Bon 3,Coupon 3,Kupon 3,Cupón 3,교환권3,ひきかえけん３
Storage Key,Clé Stockage,Depochiave,Lagerschlüssel,Llave Almacén,창고열쇠,そうこのカギ
Secret Potion,Potion Secrète,Pozione Segreta,Geheimtrank,Poción Secreta,비전신약,ひでんのくすり
Vs. Recorder,Magnéto VS,Registradati,Kampfkamera,Cámara Lucha,배틀레코더,バトルレコーダー
Gracidea,Gracidée,Gracidea,Gracidea,Gracídea,그라시데아꽃,グラシデアのはな
Secret Key,Clé Secrète,Chiave segreta,Geheimschlüssel,Llave Secreta,비밀의열쇠,ひみつのカギ
Apricorn Box,Boîte Noigrume,Ghicobox,Aprikokobox,Caja Bonguri,규토리케이스,ぼんぐりケース
Unown Report,Carnet Zarbi,UnownBloc,Icognitoheft,Bloc Unown,안농노트,アンノーンノート
Berry Pots,Plante-Baies,Piantabacche,Pflanzset,Plantabayas,나무열매플랜터,きのみプランター
Dowsing Machine,Cherch’Objet,Ricerca strum.,Itemradar,Zahorí,다우징머신,ダウジングマシン
Blue Card,Carte Bleue,Carta Blu,Blaue Karte,Tarjeta Azul,블루카드,ブルーカード
Slowpoke Tail,Queue Ramoloss,Coda Slowpoke,Flegmon-Rute,Cola Slowpoke,맛있는꼬리,おいしいシッポ
Clear Bell,Glas Transparent,Campana Chiara,Klarglocke,Cascabel Claro,크리스탈방울,とうめいなスズ
Card Key,Carte Magnétique,Apriporta,Schlüsselkarte,Llave Magnética,카드키,カードキー
Basement Key,Clé Sous-Sol,Chiave sotterr.,Kelleröffner,Llave Sótano,지하의열쇠,ちかのかぎ
Squirt Bottle,Carapuce à O,Annaffiatoio,Schiggykanne,Regadera,꼬부기물뿌리개,ゼニガメじょうろ
Red Scale,Écaille Rouge,Squama Rossa,Rote Haut,Escama Roja,빨간비늘,あかいウロコ
Lost Item,Objet perdu,Strumento perso,Fundsache,Objeto Perdido,분실물,おとしもの
Pass,Passe Train,Superpass,Fahrschein,Magnetopase,리니어패스,リニアパス
Machine Part,Partie Machine,Pezzo macch.,Spule,Maquinaria,기계부품,きかいのぶひん
Silver Wing,Argent’Aile,Aladargento,Silberflügel,Ala Plateada,은빛날개,ぎんいろのはね
Rainbow Wing,Arc-en-Ci’Aile,Ala d’Iride,Buntschwinge,Ala Arcoíris,무지갯빛날개,にじいろのはね
Mystery Egg,Œuf Mystère,Uovo Mistero,Rätsel-Ei,Huevo Misterioso,이상한알,ふしぎなタマゴ
Red Apricorn,Noigrume Rouge,Ghicocca Rossa,Aprikoko Rot,Bonguri Rojo,빨간규토리,あかぼんぐり
Blue Apricorn,Noigrume Bleu,Ghicocca Blu,Aprikoko Blau,Bonguri Azul,파란규토리,あおぼんぐり
Yellow Apricorn,Noigrume Jaune,Ghicocca Gialla,Aprikoko Gelb,Bonguri Amarillo,노랑규토리,きぼんぐり
Green Apricorn,Noigrume Vert,Ghicocca Verde,Aprikoko Grün,Bonguri Verde,초록규토리,みどぼんぐり
Pink Apricorn,Noigrume Rose,Ghicocca Rosa,Aprikoko Pink,Bonguri Rosa,담홍규토리,ももぼんぐり
White Apricorn,Noigrume Blanc,Ghicocca Bianca,Aprikoko Weiß,Bonguri Blanco,하얀규토리,しろぼんぐり
Black Apricorn,Noigrume Noir,Ghicocca Nera,Aprikoko Schwarz,Bonguri Negro,검은규토리,くろぼんぐり
Fast Ball,Speed Ball,Rapid Ball,Turboball,Rapid Ball,스피드볼,スピードボール
Level Ball,Niveau Ball,Level Ball,Levelball,Nivel Ball,레벨볼,レベルボール
Lure Ball,Appât Ball,Esca Ball,Köderball,Cebo Ball,루어볼,ルアーボール
Heavy Ball,Masse Ball,Peso Ball,Schwerball,Peso Ball,헤비볼,ヘビーボール
Love Ball,Love Ball,Love Ball,Sympaball,Amor Ball,러브러브볼,ラブラブボール
Friend Ball,Copain Ball,Friend Ball,Freundesball,Amigo Ball,프렌드볼,フレンドボール
Moon Ball,Lune Ball,Luna Ball,Mondball,Luna Ball,문볼,ムーンボール
Sport Ball,Compét’Ball,Gara Ball,Turnierball,Competi Ball,콤페볼,コンペボール
Park Ball,Parc Ball,Parco Ball,Parkball,Parque Ball,파크볼,パークボール
Photo Album,Album Photo,Album,Fotoalbum,Álbum,포토앨범,フォトアルバム
GB Sounds,Lecteur GB,Lettore GB,GB-Player,Lector GB,GB플레이어,ＧＢプレイヤー
Tidal Bell,Glas Tempête,Campana Onda,Gischtglocke,Cascabel Oleaje,해명의방울,うみなりのスズ
Rage Candy Bar,Bonbon Rage,Iramella,Wutkeks,Caramelo Furia,분노의호두과자,いかりまんじゅう
Data Card 01,Carte Mémo01,Scheda Dati 01,Datenkarte01,Tarjeta Datos 01,데이터카드01,データカード０１
Data Card 02,Carte Mémo02,Scheda Dati 02,Datenkarte02,Tarjeta Datos 02,데이터카드02,データカード０２
Data Card 03,Carte Mémo03,Scheda Dati 03,Datenkarte03,Tarjeta Datos 03,데이터카드03,データカード０３
Data Card 04,Carte Mémo04,Scheda Dati 04,Datenkarte04,Tarjeta Datos 04,데이터카드04,データカード０４
Data Card 05,Carte Mémo05,Scheda Dati 05,Datenkarte05,Tarjeta Datos 05,데이터카드05,データカード０５
Data Card 06,Carte Mémo06,Scheda Dati 06,Datenkarte06,Tarjeta Datos 06,데이터카드06,データカード０６
Data Card 07,Carte Mémo07,Scheda Dati 07,Datenkarte07,Tarjeta Datos 07,데이터카드07,データカード０７
Data Card 08,Carte Mémo08,Scheda Dati 08,Datenkarte08,Tarjeta Datos 08,데이터카드08,データカード０８
Data Card 09,Carte Mémo09,Scheda Dati 09,Datenkarte09,Tarjeta Datos 09,데이터카드09,データカード０９
Data Card 10,Carte Mémo10,Scheda Dati 10,Datenkarte10,Tarjeta Datos 10,데이터카드10,データカード１０
Data Card 11,Carte Mémo11,Scheda Dati 11,Datenkarte11,Tarjeta Datos 11,데이터카드11,データカード１１
Data Card 12,Carte Mémo12,Scheda Dati 12,Datenkarte12,Tarjeta Datos 12,데이터카드12,データカード１２
Data Card 13,Carte Mémo13,Scheda Dati 13,Datenkarte13,Tarjeta Datos 13,데이터카드13,データカード１３
Data Card 14,Carte Mémo14,Scheda Dati 14,Datenkarte14,Tarjeta Datos 14,데이터카드14,データカード１４
Data Card 15,Carte Mémo15,Scheda Dati 15,Datenkarte15,Tarjeta Datos 15,데이터카드15,データカード１５
Data Card 16,Carte Mémo16,Scheda Dati 16,Datenkarte16,Tarjeta Datos 16,데이터카드16,データカード１６
Data Card 17,Carte Mémo17,Scheda Dati 17,Datenkarte17,Tarjeta Datos 17,데이터카드17,データカード１７
Data Card 18,Carte Mémo18,Scheda Dati 18,Datenkarte18,Tarjeta Datos 18,데이터카드18,データカード１８
Data Card 19,Carte Mémo19,Scheda Dati 19,Datenkarte19,Tarjeta Datos 19,데이터카드19,データカード１９
Data Card 20,Carte Mémo20,Scheda Dati 20,Datenkarte20,Tarjeta Datos 20,데이터카드20,データカード２０
Data Card 21,Carte Mémo21,Scheda Dati 21,Datenkarte21,Tarjeta Datos 21,데이터카드21,データカード２１
Data Card 22,Carte Mémo22,Scheda Dati 22,Datenkarte22,Tarjeta Datos 22,데이터카드22,データカード２２
Data Card 23,Carte Mémo23,Scheda Dati 23,Datenkarte23,Tarjeta Datos 23,데이터카드23,データカード２３
Data Card 24,Carte Mémo24,Scheda Dati 24,Datenkarte24,Tarjeta Datos 24,데이터카드24,データカード２４
Data Card 25,Carte Mémo25,Scheda Dati 25,Datenkarte25,Tarjeta Datos 25,데이터카드25,データカード２５
Data Card 26,Carte Mémo26,Scheda Dati 26,Datenkarte26,Tarjeta Datos 26,데이터카드26,データカード２６
Data Card 27,Carte Mémo27,Scheda Dati 27,Datenkarte27,Tarjeta Datos 27,데이터카드27,データカード２７
Jade Orb,Orbe Vert,Sfera Verde,Grüne Kugel,Esfera Verde,연둣빛구슬,もえぎいろのたま
Lock Capsule,Poké Écrin,Capsula Scrigno,Tresorkapsel,Cápsula Candado,록캡슐,ロックカプセル
Red Orb,Gemme Rouge,Gemma rossa,Roter Edelstein,Prisma Rojo,주홍구슬,べにいろのたま
Blue Orb,Gemme Bleue,Gemma blu,Blauer Edelstein,Prisma Azul,쪽빛구슬,あいいろのたま
Enigma Stone,Mystécristal,Misticristal,Mytokristall,Misticristal,수수께끼의수정,なぞのすいしょう
Prism Scale,Bel’Écaille,Squama Bella,Schönschuppe,Escama Bella,고운비늘,きれいなウロコ
Eviolite,Évoluroc,Evolcondensa,Evolith,Mineral Evol,진화의휘석,しんかのきせき
Float Stone,Pierrallégée,Pietralieve,Leichtstein,Piedra Pómez,가벼운돌,かるいし
Rocky Helmet,Casque Brut,Bitorzolelmo,Beulenhelm,Casco Dentado,울퉁불퉁멧,ゴツゴツメット
Air Balloon,Ballon,Palloncino,Luftballon,Globo Helio,풍선,ふうせん
Red Card,Carton Rouge,Cartelrosso,Rote Karte,Tarjeta Roja,레드카드,レッドカード
Ring Target,Point de Mire,Facilsaglio,Zielscheibe,Blanco,겨냥표적,ねらいのまと
Binding Band,Bande Étreinte,Legafascia,Klammerband,Banda Atadura,조임밴드,しめつけバンド
Absorb Bulb,Bulbe,Bulbo,Knolle,Tubérculo,구근,きゅうこん
Cell Battery,Pile,Ricaripila,Akku,Pila,충전지,じゅうでんち
Eject Button,Bouton Fuite,Pulsantefuga,Fluchtknopf,Botón Escape,탈출버튼,だっしゅつボタン
Fire Gem,Joyau Feu,Bijoufuoco,Feuerjuwel,Gema Fuego,불꽃주얼,ほのおのジュエル
Water Gem,Joyau Eau,Bijouacqua,Wasserjuwel,Gema Agua,물주얼,みずのジュエル
Electric Gem,Joyau Électrik,Bijouelettro,Elektrojuwel,Gema Eléctrica,전기주얼,でんきのジュエル
Grass Gem,Joyau Plante,Bijouerba,Pflanzenjuwel,Gema Planta,풀주얼,くさのジュエル
Ice Gem,Joyau Glace,Bijoughiaccio,Eisjuwel,Gema Hielo,얼음주얼,こおりのジュエル
Fighting Gem,Joyau Combat,Bijoulotta,Kampfjuwel,Gema Lucha,격투주얼,かくとうジュエル
Poison Gem,Joyau Poison,Bijouveleno,Giftjuwel,Gema Veneno,독주얼,どくのジュエル
Ground Gem,Joyau Sol,Bijouterra,Bodenjuwel,Gema Tierra,땅주얼,じめんのジュエル
Flying Gem,Joyau Vol,Bijouvolante,Flugjuwel,Gema Voladora,비행주얼,ひこうのジュエル
Psychic Gem,Joyau Psy,Bijoupsico,Psychojuwel,Gema Psíquica,에스퍼주얼,エスパージュエル
Bug Gem,Joyau Insecte,Bijoucoleottero,Käferjuwel,Gema Bicho,벌레주얼,むしのジュエル
Rock Gem,Joyau Roche,Bijouroccia,Gesteinsjuwel,Gema Roca,바위주얼,いわのジュエル
Ghost Gem,Joyau Spectre,Bijouspettro,Geisterjuwel,Gema Fantasma,고스트주얼,ゴーストジュエル
Dragon Gem,Joyau Dragon,Bijoudrago,Drakojuwel,Gema Dragón,드래곤주얼,ドラゴンジュエル
Dark Gem,Joyau Ténèbres,Bijoubuio,Unlichtjuwel,Gema Siniestra,악주얼,あくのジュエル
Steel Gem,Joyau Acier,Bijouacciaio,Stahljuwel,Gema Acero,강철주얼,はがねのジュエル
Normal Gem,Joyau Normal,Bijounormale,Normaljuwel,Gema Normal,노말주얼,ノーマルジュエル
Health Feather,Plume Santé,Piumsalute,Heilfeder,Pluma Vigor,체력날개,たいりょくのハネ
Muscle Feather,Plume Force,Piumpotenza,Kraftfeder,Pluma Músculo,근력날개,きんりょくのハネ
Resist Feather,Plume Armure,Piumtutela,Abwehrfeder,Pluma Aguante,저항력날개,ていこうのハネ
Genius Feather,Plume Esprit,Piumingegno,Geniefeder,Pluma Intelecto,지력날개,ちりょくのハネ
Clever Feather,Plume Mental,Piumintuito,Espritfeder,Pluma Mente,정신력날개,せいしんのハネ
Swift Feather,Plume Sprint,Piumreazione,Flinkfeder,Pluma Ímpetu,순발력날개,しゅんぱつのハネ
Pretty Feather,Jolie Plume,Piumabella,Prachtfeder,Pluma Bella,고운날개,きれいなハネ
Cover Fossil,Fossile Plaque,Fossiltappo,Schildfossil,Fósil Tapa,덮개화석,ふたのカセキ
Plume Fossil,Fossile Plume,Fossilpiuma,Federfossil,Fósil Pluma,날개화석,はねのカセキ
Liberty Pass,Passe Liberté,Liberticket,Gartenpass,Tarjeta Libertad,리버티티켓,リバティチケット
