en,fr,it,de,es,ko,kana
The Pokémon may heal its own status conditions by shedding its skin.,Le Pokémon soigne parfois ses altérations de statut en muant.,Il Pokémon può guarire dai problemi di stato facendo la muta completa della pelle.,"Das Pokémon befreit sich eventuell von Statusproblemen, indem es seine Haut abstreift.",El Pokémon puede curar sus problemas de estado al mudar la piel.,몸의 껍질을 벗어 던져 상태 이상을 회복할 때가 있다.,からだの　かわを　ぬぎすてることで じょうたい　いじょうを なおすことが　ある。
It’s so gutsy that having a status condition boosts the Pokémon’s Attack stat.,Augmente l’Attaque du Pokémon s’il est affecté par une altération de statut.,"Se è affetto da un problema di stato, il Pokémon tira fuori la grinta e aumenta il proprio Attacco.",Bei Statusproblemen setzt es Adrenalin frei und erhöht so seinen Angriffs-Wert.,"Si sufre un problema de estado, se viene arriba y aumenta su Ataque.",상태 이상이 되면 근성을 보여서 공격이 올라간다.,じょうたい　いじょうに　なると こんじょうを　だして こうげきが　あがる。
The Pokémon’s marvelous scales boost the Defense stat if it has a status condition.,Les écailles mystérieuses du Pokémon réagissent aux altérations de statut en augmentant sa Défense.,"Se il Pokémon è affetto da un problema di stato, le squame sulla sua pelle si induriscono aumentando la sua Difesa.",Bei Statusproblemen schützt es sich mit mysteriösen Schuppen und erhöht so seine Verteidigung.,Sube la Defensa si el Pokémon sufre un problema de estado.,상태 이상이 되면 이상한 비늘이 반응해서 방어가 올라간다.,じょうたい　いじょうに　なると ふしぎなうろこが　はんのうして ぼうぎょが　あがる。
"Oozed liquid has strong stench, which damages attackers using any draining move.",Le Pokémon suinte un liquide toxique qui blesse tous ceux qui tentent de voler ses PV.,"Il Pokémon secerne delle sostanze tossiche. Se un nemico manda a segno una mossa che assorbe i PS, subisce dei danni.","Angreifer, die durch Saug-Attacken Kloakensoße in sich aufgenommen haben, nehmen durch deren widerwärtigen Gestank Schaden.","Debido a su intenso hedor, hiere a los Pokémon que intentan drenarle los PS.",해감액을 흡수한 상대는 강렬한 악취로 데미지를 받아 HP가 줄어든다.,ヘドロえきを　すいとった　あいては きょうれつな　あくしゅうで ダメージを　うけて　ＨＰを　へらす。
Powers up Grass-type moves when the Pokémon’s HP is low.,Augmente la puissance des capacités de type Plante du Pokémon quand il a perdu une certaine quantité de PV.,"Quando il Pokémon ha pochi PS, la potenza delle sue mosse di tipo Erba aumenta.","Erhöht die Stärke von Pflanzen-Attacken, wenn die KP auf einen gewissen Wert fallen.",Potencia los movimientos de tipo Planta del Pokémon cuando le quedan pocos PS.,HP가 줄었을 때 풀타입 기술의 위력이 올라간다.,ＨＰが　へったとき くさタイプの　わざの いりょくが　あがる。
Powers up Fire-type moves when the Pokémon’s HP is low.,Augmente la puissance des capacités de type Feu du Pokémon quand il a perdu une certaine quantité de PV.,"Quando il Pokémon ha pochi PS, la potenza delle sue mosse di tipo Fuoco aumenta.","Erhöht die Stärke von Feuer-Attacken, wenn die KP auf einen gewissen Wert fallen.",Potencia los movimientos de tipo Fuego del Pokémon cuando le quedan pocos PS.,HP가 줄었을 때 불꽃타입 기술의 위력이 올라간다.,ＨＰが　へったとき ほのおタイプの　わざの いりょくが　あがる。
Powers up Water-type moves when the Pokémon’s HP is low.,Augmente la puissance des capacités de type Eau du Pokémon quand il a perdu une certaine quantité de PV.,"Quando il Pokémon ha pochi PS, la potenza delle sue mosse di tipo Acqua aumenta.","Erhöht die Stärke von Wasser-Attacken, wenn die KP auf einen gewissen Wert fallen.",Potencia los movimientos de tipo Agua del Pokémon cuando le quedan pocos PS.,HP가 줄었을 때 물타입 기술의 위력이 올라간다.,ＨＰが　へったとき みずタイプの　わざの いりょくが　あがる。
Powers up Bug-type moves when the Pokémon’s HP is low.,Augmente la puissance des capacités de type Insecte du Pokémon quand il a perdu une certaine quantité de PV.,"Quando il Pokémon ha pochi PS, la potenza delle sue mosse di tipo Coleottero aumenta.","Erhöht die Stärke von Käfer-Attacken, wenn die KP auf einen gewissen Wert fallen.",Potencia los movimientos de tipo Bicho del Pokémon cuando le quedan pocos PS.,HP가 줄었을 때 벌레타입 기술의 위력이 올라간다.,ＨＰが　へったとき むしタイプの　わざの いりょくが　あがる。
Protects the Pokémon from recoil damage.,Le Pokémon peut utiliser des capacités occasionnant un contrecoup sans perdre de PV.,Protegge il Pokémon dai contraccolpi.,"Verhindert Schaden, der durch Rückstoß entstehen würde.",Impide que el Pokémon se dañe con sus propios movimientos.,반동을 받는 기술을 사용해도 HP가 줄지 않는다.,はんどうを　うける　わざを　だしても ＨＰが　へらない。
Turns the sunlight harsh when the Pokémon enters a battle.,Le soleil se met à briller quand le Pokémon entre au combat.,"Quando il Pokémon entra in campo, la luce solare diventa intensa.",Erzeugt bei Kampfantritt gleißendes Sonnenlicht.,"Cuando el Pokémon entra en combate, el tiempo pasa a ser soleado.",등장했을 때 날씨를 맑음으로 만든다.,とうじょう　したときに てんきを　はれに　する。
Prevents opposing Pokémon from fleeing.,Empêche l’ennemi de s’enfuir.,Impedisce la fuga al nemico.,Hindert den Gegner im Kampf an der Flucht.,Evita que el rival huya.,배틀에서 상대를 도망칠 수 없게 한다.,せんとうで　あいてを にげられなくする。
"The Pokémon is full of vitality, and that prevents it from falling asleep.",Empêche le Pokémon de s’endormir.,Il Pokémon è talmente vivace che non può addormentarsi.,"Das Pokémon ist so munter, dass es nicht einschlafen kann.",Su determinación le impide quedarse dormido.,의기양양해져서 잠듦 상태가 되지 않는다.,やるきを　だすことに　よって ねむり　じょうたいに　ならない。
"The Pokémon is protected by its white smoke, which prevents other Pokémon from lowering its stats.",Un écran de fumée empêche l’ennemi de baisser les stats du Pokémon.,Il Pokémon è protetto da un fumo chiaro che impedisce ai nemici di diminuire le sue statistiche.,"Indem es sich mit pulvrigem Rauch umhüllt, hindert es Angreifer daran, seine Statuswerte zu senken.",El humo blanco que lo protege evita que otro Pokémon le baje las características.,하얀 연기의 보호를 받아 상대가 능력을 떨어뜨릴 수 없다.,しろいけむりに　まもられて あいてに　のうりょくを　さげられない。
"Using its pure power, the Pokémon doubles its Attack stat.",Le Pokémon utilise sa maîtrise du yoga pour doubler la puissance de ses capacités physiques.,L’Attacco del Pokémon raddoppia grazie alla sua padronanza delle tecniche yoga.,Verdoppelt mit reiner Willenskraft die Stärke seiner physischen Attacken.,Duplica la potencia de los ataques físicos.,요가의 힘으로 물리공격의 위력이 2배가 된다.,ヨガの　ちからで ぶつり　こうげきの　いりょくが ２ばいに　なる。
A hard shell protects the Pokémon from critical hits.,Le Pokémon est protégé des coups critiques par sa carapace.,Il Pokémon è protetto da un guscio robusto che gli evita di subire brutti colpi.,Wehrt gegnerische Volltreffer mit einem harten Panzer ab.,La robusta coraza que lo protege bloquea los golpes críticos.,단단한 껍질의 보호를 받아 상대의 공격이 급소에 맞지 않는다.,かたい　からに　まもられ あいての　こうげきが きゅうしょに　あたらない。
Eliminates the effects of weather.,Annule tous les effets de la météo.,Il Pokémon non subisce gli effetti di nessuna condizione atmosferica.,Hebt alle Wetter-Effekte auf.,Neutraliza todos los efectos del tiempo atmosférico.,모든 날씨의 영향이 없어진다.,あらゆる　てんきの　えいきょうが きえて　しまう。
Raises evasion if the Pokémon is confused.,Augmente l’Esquive du Pokémon s’il est confus.,"Se il Pokémon è confuso, ne aumenta l’elusione.","Erhöht den Fluchtwert, wenn das Pokémon verwirrt ist.",Sube la Evasión si el Pokémon está confuso.,혼란 상태일 때는 회피율이 올라간다.,こんらん　じょうたいの　ときは かいひりつが　アップする。　
"Boosts its Speed stat if hit by an Electric-type move, instead of taking damage.","Si le Pokémon est touché par une capacité Électrik, il ne subit aucun dégât et sa Vitesse augmente.","Se il Pokémon viene colpito da una mossa di tipo Elettro, la neutralizza e sfrutta la carica elettrica per aumentare la propria Velocità.","Treffer durch Elektro-Attacken verursachen keinen Schaden, sondern geben dem Pokémon eine Starthilfe und erhöhen so seine Initiative.","Si le alcanza un movimiento de tipo Eléctrico, le sube la Velocidad en vez de sufrir daño.",전기타입의 기술을 받으면 데미지를 받지 않고 스피드가 올라간다.,でんきタイプの　わざを　うけると ダメージを　うけずに　 すばやさが　あがる。
"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.","Le Pokémon déteste la concurrence et inflige plus de dégâts si l’ennemi est du même sexe. Par contre, il en inflige moins si l’ennemi est du sexe opposé.","Rende più forti contro nemici dello stesso sesso, ma più deboli contro nemici di sesso opposto.","Greift es einen Rivalen desselben Geschlechts an, wird es stärker. Greift es ein Ziel des anderen Geschlechts an, wird es schwächer.","Si el objetivo es del mismo sexo, su competitividad le lleva a infligir más daño. Si es del sexo contrario, en cambio, el daño será menor.",성별이 같으면 투쟁심을 불태워 강해진다. 성별이 다르면 약해진다.,せいべつが　おなじだと とうそうしんを　もやして　つよくなる せいべつが　ちがうと　よわくなる
The Pokémon’s determination boosts the Speed stat each time the Pokémon flinches.,Augmente la Vitesse du Pokémon quand il a peur.,"Se il Pokémon tentenna, il suo animo indomito si risveglia e la sua Velocità aumenta.","Sein eiserner Wille erhöht die Initiative, wann immer das Pokémon zurückschreckt.","Cada vez que retrocede sube su Velocidad, debido a su voluntad inquebrantable.",풀죽을 때마다 불굴의 마음을 불태워 스피드가 올라간다.,ひるむ　たびに ふくつのこころを　もやして すばやさが　あがる。
Boosts evasion in a hailstorm.,Augmente l’Esquive du Pokémon durant les tempêtes de grêle.,Aumenta l’elusione quando grandina.,Erhöht bei Hagel den Fluchtwert.,Sube la Evasión cuando graniza.,날씨가 싸라기눈일 때 회피율이 올라간다.,てんきが　あられのとき かいひりつが　あがる。
"Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.","Si le Pokémon tient une Baie à manger en cas de PV bas, il la mange dès qu’il a perdu la moitié de ses PV.","Il Pokémon non attende di aver perso molti PS per mangiare certe bacche, ma lo fa non appena i suoi PS scendono a metà o meno.","Setzt bestimmte Beeren nicht erst in einer Notlage ein, sondern bereits dann, wenn seine KP auf die Hälfte des Maximalwerts fallen.","Cuando sus PS se ven reducidos a la mitad, engulle la baya que normalmente solo se comería cuando le quedasen pocos PS.",HP가 줄어들면 먹을 나무열매를 HP가 절반일 때 먹어버린다.,ＨＰが　すくなくなったら　たべる きのみを　ＨＰ　はんぶんの ときに　たべてしまう。
"The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.","Si le Pokémon subit un coup critique, il entre dans une colère noire qui augmente son Attaque au maximum.","Se il Pokémon subisce un brutto colpo, monta su tutte le furie e il suo Attacco aumenta al massimo.",Wird nach Einstecken eines Volltreffers wütend und maximiert dabei seinen Angriffs-Wert.,"Si recibe un golpe crítico, monta en cólera y sube su Ataque hasta el máximo.",급소에 공격이 맞으면 크게 분노해 공격력이 최대가 된다.,きゅうしょに　こうげきが　あたると いかりくるって　こうげきりょくが さいだいに　なる。
Boosts the Speed stat if the Pokémon’s held item is  used or lost.,Augmente la Vitesse du Pokémon s’il perd ou utilise l’objet qu’il tenait au début du combat.,Aumenta la Velocità dopo aver usato o perso uno strumento.,"Wenn das von ihm getragene Item verwendet wird oder verloren geht, erhöht dies seine Initiative.",Sube la Velocidad si usa o pierde el objeto que lleva.,지니던 도구가 없어지면 스피드가 올라간다.,もっていた　どうぐが　なくなると すばやさが　あがる。
The heatproof body of the Pokémon halves the damage from Fire-type moves that hit it.,Diminue de moitié les dégâts infligés au Pokémon par les capacités de type Feu.,Il suo corpo termoresistente dimezza i danni inflitti dalle mosse di tipo Fuoco.,Sein Hitze abweisender Körper halbiert den durch Feuer-Attacken erlittenen Schaden.,"Su cuerpo, resistente al calor, reduce a la mitad el daño recibido por movimientos de tipo Fuego.",내열인 몸으로 인해 불꽃타입 공격의 데미지를 반감한다.,たいねつの　からだに　よって ほのおタイプの　わざの ダメージを　はんげんさせる
The stat changes the Pokémon receives are doubled.,Les variations de stats sont deux fois plus importantes pour le Pokémon.,Raddoppia le modifiche alle statistiche.,Verdoppelt die Wirkung eigener Statusveränderungen.,Duplica los cambios en las características.,능력 변화가 평소의 2배가 된다.,のうりょく　へんかが いつもの　２ばいに　なる。
"Restores HP in rain or when hit by Water-type moves. Reduces HP in sunshine, and increases the damage received from Fire-type moves.","Le Pokémon regagne des PV sous la pluie ou s’il est touché par une capacité Eau, mais il déteste les capacités Feu ou quand le soleil brille.","Il Pokémon recupera PS se piove o se subisce mosse di tipo Acqua, ma con la luce solare intensa perde PS. Subisce più danni da mosse di tipo Fuoco.",Bei Sonnenschein verliert das Pokémon KP und der Schaden durch Feuer-Attacken steigt. Bei Regen und Treffern durch Wasser-Attacken regeneriert es KP.,"Pierde PS si hace sol y los recupera si llueve o recibe un movimiento de tipo Agua. Los movimientos de tipo Fuego, por su parte, le hacen más daño de lo normal.",비가 오는 날씨나 물타입의 기술로 HP가 회복되고 맑을 때나 불꽃타입의 기술로는 줄어든다.,てんきが　あめのときや　みずタイプの わざで　ＨＰが　かいふくし　はれのときや ほのおタイプの　わざで　へってしまう。
Compares an opposing Pokémon’s Defense and Sp. Def stats before raising its own Attack or Sp. Atk stat—whichever will be more effective.,Le Pokémon compare la Défense et la Défense Spéciale de l’adversaire et augmente son Attaque ou son Attaque Spéciale en conséquence.,"Analizza Difesa e Difesa Speciale del nemico e, a seconda di qual è più bassa, aumenta il proprio Attacco o Attacco Speciale.","Ist die Spezial-Verteidigung des Gegners höher als seine Verteidigung, wird der eigene Spezial-Angriff erhöht. Ist die Verteidigung höher, steigt der Angriff.","Compara la Defensa y la Defensa Especial del rival para ver cuál es inferior y aumenta su propio Ataque o Ataque Especial, según corresponda.",상대의 방어와 특수방어를 비교해서 낮은 쪽 능력에 맞춰서 자신의 공격이나 특수공격을 올린다.,あいての　ぼうぎょと　とくぼうを　くらべて ひくい　ほうの　のうりょくに　あわせて じぶんの　こうげきか　とくこうを　あげる。
Powers up punching moves.,Augmente la puissance des capacités coups de poing.,Potenzia le mosse che utilizzano pugni.,"Erhöht die Stärke von Hieb-, Punch-, Faust- und Schlag-Attacken.",Aumenta la potencia de los puñetazos.,펀치를 사용하는 기술의 위력이 올라간다.,パンチを　つかう　わざの いりょくが　あがる。
"Restores HP if the Pokémon is poisoned, instead of losing HP.","Quand le Pokémon est empoisonné, il regagne des PV au lieu d’en perdre.",Il Pokémon recupera PS anziché perderli se è avvelenato.,"Das Pokémon erleidet keinen Schaden durch Vergiftung, sondern regeneriert KP.","Si el Pokémon resulta envenenado, recupera PS en vez de perderlos.",독 상태가 되면 HP가 줄지 않고 증가한다.,どくじょうたいに　なると ＨＰが　へらずに　ふえていく。
Powers up moves of the same type as the Pokémon.,"Quand le Pokémon utilise une capacité du même type que lui, le bonus de puissance qu’elle reçoit est encore plus important que normalement.",Potenzia di molto le mosse dello stesso tipo del Pokémon.,"Erhöht die Stärke von Attacken, die dem Typ des Pokémon entsprechen.",Potencia aún más los movimientos cuyo tipo coincida con el del Pokémon.,자신과 같은 타입의 기술 위력이 올라간다.,じぶんと　おなじ　タイプの わざの　いりょくが　あがる。
Maximizes the number of times multi-strike moves hit.,Les capacités pouvant frapper plusieurs fois frappent toujours le nombre maximum de coups.,Le mosse multicolpo eseguono sempre il massimo degli attacchi possibili.,Landet mit Serien-Attacken immer die maximale Anzahl an Treffern.,Los movimientos múltiples se ejecutarán siempre con el número máximo de golpes.,연속 기술을 사용하면 항상 최고 횟수를 사용할 수 있다.,れんぞくわざを　つかうと　いつも さいこう　かいすう　だすことが　できる。
Heals status conditions if it’s raining.,Soigne les altérations de statut du Pokémon quand il pleut.,"Se piove, il Pokémon guarisce dai problemi di stato.",Heilt bei Regen Statusprobleme.,Cura los problemas de estado si está lloviendo.,비가 오는 날씨일 때 상태 이상이 회복된다.,てんきが　あめのとき じょうたい　いじょうが　なおる。
"Boosts the Sp. Atk stat in sunny weather, but HP decreases every turn.","Quand le soleil brille, l’Attaque Spéciale du Pokémon augmente mais il perd des PV à chaque tour.","Se la luce del sole è intensa, l’Attacco Speciale aumenta, ma il Pokémon perde PS a ogni turno.","Führt bei Sonnenschein in jeder Runde zu KP-Verlusten, erhöht aber den Spezial-Angriff.","Si hace sol, aumenta su Ataque Especial, pero pierde PS en cada turno.",날씨가 맑으면 특수공격이 올라가지만 매 턴 HP가 줄어든다.,てんきが　はれると とくこうが　あがるが まいターン　ＨＰが　へる。
Boosts the Speed stat if the Pokémon has a status condition.,Augmente la Vitesse du Pokémon en cas d’altération de statut.,"Se il Pokémon è affetto da un problema di stato, la Velocità aumenta.",Erhöht bei Statusproblemen die Initiative.,Aumenta la Velocidad si sufre problemas de estado.,상태 이상이 되면 스피드가 올라간다.,じょうたい　いじょうに　なると すばやさが　あがる。
All the Pokémon’s moves become Normal type. The power of those moves is boosted a little.,"Toutes les capacités du Pokémon deviennent de type Normal, quel que soit leur type original. Leur puissance augmente légèrement.",Tutte le mosse del Pokémon diventano di tipo Normale e la loro potenza aumenta un po’.,Alle Attacken des Pokémon nehmen den Typ Normal an und ihre Stärke erhöht sich ein wenig.,Todos los movimientos se vuelven de tipo Normal y aumentan ligeramente su potencia.,어떤 타입의 기술도 모두 노말타입이 된다. 위력이 조금 올라간다.,どんな　タイプの　わざでも すべて　ノーマルタイプに　なる。 いりょくが　すこし　あがる。
Powers up moves if they become critical hits when attacking.,"Lorsque le Pokémon porte un coup critique, les dégâts infligés augmentent encore plus que d’habitude.",Aumenta ulteriormente i danni inflitti dai brutti colpi.,Erhöht bei Volltreffern die Stärke der Attacke noch weiter.,Potencia los golpes críticos aún más de lo normal.,공격을 급소에 맞혔을 때 위력이 더욱 올라간다.,こうげきを　きゅうしょに　あてると いりょくが　さらに　あがる。
The Pokémon only takes damage from attacks.,Seules les attaques peuvent blesser le Pokémon.,Il Pokémon subisce danni solo dagli attacchi.,Das Pokémon nimmt nur durch Offensiv-Attacken Schaden.,El Pokémon solo recibe daño de ataques.,공격 이외에는 데미지를 입지 않는다.,こうげき　いがいでは ダメージを　うけない。
The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land.,"Les capacités du Pokémon touchent l’ennemi à coup sûr, et vice-versa.",Il Pokémon e chiunque lo attacchi abbassano la guardia e le loro mosse vanno sempre a segno.,Alle Attacken des oder auf das Pokémon gelingen aufgrund seiner deckungslosen Kampftaktik.,"Al quedar ambos expuestos, tanto los movimientos del Pokémon como los del rival acertarán siempre.",노가드전법에 따라 서로가 사용하는 기술이 반드시 맞게 된다.,ノーガード　せんぽうに　よって おたがいの　だす　わざが かならず　あたる　ようになる。
The Pokémon moves after all other Pokémon do.,Le Pokémon utilise toujours sa capacité en dernier.,Il Pokémon agisce sempre per ultimo.,Handelt auch mit Initiative-Vorteil stets nach dem Gegner.,El Pokémon ejecuta su movimiento tras todos los demás.,기술을 사용하는 순서가 반드시 마지막이 된다.,わざを　だす　じゅんばんが かならず　さいごに　なる。
Powers up the Pokémon’s weaker moves.,Augmente la puissance des capacités les plus faibles.,Potenzia le mosse più deboli del Pokémon.,Erhöht die Stärke von schwächeren Attacken.,Potencia los movimientos más débiles del Pokémon.,위력이 약한 기술의 위력을 올려서 공격할 수 있다.,いりょくが　ひくい　わざの いりょくを　たかくして　こうげきできる。
Prevents status conditions in sunny weather.,Protège le Pokémon contre les altérations de statut quand le soleil brille.,"Se la luce del sole è intensa, evita i problemi di stato.",Verhindert bei Sonnenschein Statusprobleme.,Evita los problemas de estado si hace sol.,날씨가 맑을 때는 상태 이상이 되지 않는다.,てんきが　はれのときは じょうたい　いじょうに　ならない。
The Pokémon can’t use any held items.,Le Pokémon ne peut utiliser aucun objet tenu.,Il Pokémon non può usare lo strumento che ha.,Das Pokémon kann keine getragenen Items verwenden.,El Pokémon no puede usar objetos equipados.,지니고 있는 도구를 쓸 수 없다.,もっている　どうぐを つかうことが　できない。
Moves can be used on the target regardless of its Abilities.,Le Pokémon ignore les talents adverses qui auraient un effet sur ses capacités.,"Quando il Pokémon attacca, ignora l’abilità del bersaglio se questa ha effetto sulle mosse.",Attacken können ungeachtet der Fähigkeiten des Zieles verwendet werden.,Las habilidades del objetivo no afectan a los movimientos empleados.,상대 특성에 방해받지 않고 상대에게 기술을 쓸 수 있다.,あいての　とくせいに じゃまされる　ことなく　あいてに わざを　だすことが　できる。
The Pokémon is so lucky that the critical-hit ratios of its moves are boosted.,Le Pokémon est tellement chanceux qu’il inflige plus fréquemment des coups critiques.,Il Pokémon ha una fortuna incredibile che aumenta la sua probabilità di infliggere brutti colpi.,"Großes Glück erhöht die Wahrscheinlichkeit, einen Volltreffer zu landen.",Su buena suerte aumenta la probabilidad de asestar golpes críticos.,대운을 가지고 있어 상대의 급소에 공격이 맞기 쉽다.,きょううんを　もっているため あいての　きゅうしょに こうげきが　あたりやすい。
Damages the attacker if it contacts the Pokémon with a finishing hit.,"Si le Pokémon est mis K.O. par une attaque directe, il inflige des dégâts à l’attaquant avant de s’évanouir.",Chi manda KO questo Pokémon con un attacco diretto subisce dei danni.,"Wird das Pokémon durch eine direkte Attacke besiegt, fügt es dem Angreifer Schaden zu.",Daña al agresor que le ha dado el golpe de gracia con un movimiento de contacto.,기절했을 때 접촉한 상대에게 데미지를 준다.,ひんしに　なったとき さわった　あいてに ダメージを　あたえる。
The Pokémon can sense an opposing Pokémon’s dangerous moves.,Le Pokémon devine si l’adversaire connaît une capacité dangereuse pour lui.,Rivela se il nemico ha mosse pericolose.,Kann gefährliche Attacken des Gegners erahnen.,Prevé los movimientos peligrosos del rival.,상대가 지닌 위험한 기술을 감지할 수 있다.,あいての　もつ　きけんな　わざを さっちする　ことができる。
"When it enters a battle, the Pokémon can tell one of the moves an opposing Pokémon has.",Révèle l’une des capacités de l’ennemi quand le combat commence.,"Quando il Pokémon entra in campo, rivela la mossa più potente del nemico.",Gibt bei Kampfantritt Auskunft über eine Attacke aus dem Repertoire des Gegners.,Determina el movimiento más potente del rival al entrar en combate.,등장했을 때 상대가 지닌 기술을 하나만 꿰뚫어본다.,とうじょう　したとき あいての　もつ　わざを ひとつだけ　よみとる。
"When attacking, the Pokémon ignores the target Pokémon’s stat changes.","Quand il attaque, le Pokémon ignore les changements de stats de l’ennemi.","Quando il Pokémon attacca, ignora le modifiche alle statistiche del nemico.","Greift das Pokémon an, ignoriert es sämtliche Statusveränderungen des Zieles.",Pasa por alto las mejoras en las características del rival al atacar.,상대의 능력 변화를 무시하고 공격할 수 있다.,あいての　のうりょくの　へんかを むしして　こうげきが　できる。
The Pokémon can use “not very effective” moves to deal regular damage. ,Permet à une capacité « pas très efficace » d’infliger des dégâts comme si elle était efficace normalement.,Permette alle mosse non molto efficaci di infliggere danni normalmente senza essere penalizzate dalla compatibilità di tipo sfavorevole.,"Bewirkt, dass nicht sehr effektive Attacken dem Ziel trotz des Typennachteils normalen Schaden zufügen.",Potencia los movimientos que no son muy eficaces.,효과가 별로인 기술을 통상의 위력으로 쓸 수 있다.,こうかが　いまひとつの　わざを つうじょうの　いりょくで だすことが　できる。
Reduces the power of supereffective attacks taken.,Réduit les dégâts subis lorsque le Pokémon est touché par une capacité super efficace.,Riduce la potenza delle mosse superefficaci subite.,"Reduziert die Stärke von sehr effektiven Attacken und verringert damit den Schaden, den das Pokémon durch sie erleidet.",Mitiga el daño que le infligen los movimientos supereficaces.,효과가 굉장한 공격의 위력을 약하게 만든다.,こうかばつぐんに　なってしまう こうげきの　いりょくを よわめる　ことが　できる。
"For five turns, the Pokémon’s Attack and Speed stats are halved.",Divise la Vitesse et l’Attaque du Pokémon par deux pendant les cinq premiers tours du combat.,Dimezza per cinque turni l’Attacco e la Velocità.,Halbiert fünf Runden lang den Angriffs-Wert und die Initiative des Pokémon.,Baja a la mitad el Ataque y la Velocidad durante cinco turnos.,5턴 동안 공격과 스피드가 절반이 된다.,５ターンの　あいだ こうげきと　すばやさが はんぶんに　なる。
The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves.,Permet aux capacités de type Normal ou Combat du Pokémon de toucher les Pokémon de type Spectre.,Permette di colpire Pokémon di tipo Spettro con mosse di tipo Normale e Lotta.,"Bewirkt, dass Normal- und Kampf-Attacken auch Pokémon vom Typ Geist treffen können.",Los movimientos de tipo Normal o Lucha alcanzan a los Pokémon de tipo Fantasma.,고스트타입 포켓몬에게 노말타입과 격투타입의 기술을 맞게 한다.,ゴーストタイプの　ポケモンに ノーマルタイプと　かくとうタイプの わざを　あてることが　できる。
"Draws in all Water-type moves. Instead of being hit  by Water-type moves, it boosts its Sp. Atk.","Le Pokémon détourne sur lui les capacités de type Eau et les neutralise, tout en montant son Attaque Spéciale.",Attira e neutralizza mosse di tipo Acqua e aumenta l’Attacco Speciale.,"Zieht Wasser-Attacken an. Statt durch diese Schaden zu nehmen, erhöht es den eigenen Spezial-Angriff.","Además de atraer y neutralizar los movimientos de tipo Agua, sube el Ataque Especial.",물타입의 기술을 자신에게 끌어모아 데미지는 받지 않고 특수공격이 올라간다.,みずタイプの　わざを　じぶんに　よせつけ ダメージは　うけずに　とくこうが　あがる。
The Pokémon gradually regains HP in a hailstorm.,Régénère les PV du Pokémon lors des tempêtes de grêle.,"Quando grandina, il Pokémon recupera PS.",Regeneriert bei Hagel nach und nach KP.,Recupera PS de forma gradual cuando hay tormentas de granizo.,날씨가 싸라기눈일 때 HP를 조금씩 회복한다.,てんきが　あられのとき　ＨＰを すこしずつ　かいふく　する。
Reduces the power of supereffective attacks taken.,Réduit les dégâts subis lorsque le Pokémon est touché par une capacité super efficace.,Riduce la potenza delle mosse superefficaci subite.,"Reduziert die Stärke von sehr effektiven Attacken und verringert damit den Schaden, den das Pokémon durch sie erleidet.",Mitiga el daño que le infligen los movimientos supereficaces.,효과가 굉장한 공격의 위력을 약하게 만든다.,こうかばつぐんに　なってしまう こうげきの　いりょくを よわめる　ことが　できる。
The Pokémon summons a hailstorm when it enters a battle.,Déclenche une tempête de grêle quand le Pokémon entre au combat.,"Quando il Pokémon entra in campo, provoca una grandinata.",Löst bei Kampfantritt Hagel aus.,El Pokémon invoca una tormenta de granizo al entrar en combate.,등장했을 때 날씨를 싸라기눈으로 만든다.,とうじょう　したときに てんきを　あられに　する。
The Pokémon may gather Honey after a battle.,Le Pokémon peut parfois trouver du Miel après un combat.,Il Pokémon può raccogliere del Miele alla fine della lotta.,Das Pokémon sammelt nach Kämpfen eventuell Honig auf.,Es posible que el Pokémon encuentre Miel una vez concluido el combate.,배틀이 끝났을 때 달콤한꿀을 주울 때가 있다.,せんとうが　おわったとき あまいミツを　ひろうことが　ある。
"When it enters a battle, the Pokémon can check an opposing Pokémon’s held item.",Permet de connaître l’objet tenu par l’ennemi quand le combat commence.,"Quando il Pokémon entra in campo, rivela lo strumento del nemico.",Kann bei Kampfantritt Auskunft über das vom Gegner getragene Item geben.,El Pokémon puede ver el objeto que lleva el rival al entrar en combate.,등장했을 때 상대의 지닌 물건을 통찰할 수 있다.,とうじょう　したとき あいての　もちものを みとおすことが　できる。
Powers up moves that have recoil damage.,Augmente la puissance des capacités occasionnant un contrecoup.,Potenzia le mosse che causano contraccolpo.,Erhöht die Stärke von Attacken mit Rückstoßschaden.,Potencia los movimientos que también dañan al usuario.,반동 데미지를 받는 기술의 위력이 올라간다.,はんどうで　ダメージを うける　わざの　いりょくが　あがる。
Changes the Pokémon’s type to match the Plate or Z-Crystal it holds.,Modifie le type du Pokémon en fonction de la plaque ou du Cristal Z qu’il tient.,Cambia il tipo del Pokémon a seconda della lastra o del Cristallo Z che ha con sé.,Das Pokémon passt seinen Typ dem der getragenen Tafel bzw. des getragenen Z-Kristalls an.,Cambia el tipo del Pokémon al de la tabla o al del Cristal Z que lleve.,지니고 있는 플레이트나 Z크리스탈 타입에 따라 자신의 타입이 바뀐다.,もっている　プレートや Ｚクリスタルの　タイプによって じぶんの　タイプが　かわる。
