en,fr,it,de,es,ko,kana
Pincer Pokémon,Pokémon Pince,Pokémon Chela,Kneifer,Pokémon Tenaza,집게포켓몬,はさみポケモン
Mold Pokémon,Pokémon Pourri,Pokémon Muffa,Schimmel,Pokémon Moho,발효포켓몬,はっこうポケモン
Single Horn Pokémon,Pokémon Unicorne,Pokémon Monocorno,Einzelhorn,Pokémon Unicornio,외뿔포켓몬,１ぽんヅノポケモン
Sharp Claw Pokémon,Pokémon Grifacérée,Pokémon Lamartigli,Stichklaue,Pokémon Garra Filo,갈고리손톱포켓몬,かぎづめポケモン
Little Bear Pokémon,Pokémon Mini Ours,Pokémon Orsetto,Kleinbär,Pokémon Osito,아기곰포켓몬,こぐまポケモン
Hibernator Pokémon,Pokémon Hibernant,Pokémon Letargo,Schläfer,Pokémon Hibernante,동면포켓몬,とうみんポケモン
Lava Pokémon,Pokémon Lave,Pokémon Lava,Lava,Pokémon Lava,용암포켓몬,ようがんポケモン
Lava Pokémon,Pokémon Lave,Pokémon Lava,Lava,Pokémon Lava,용암포켓몬,ようがんポケモン
Pig Pokémon,Pokémon Cochon,Pokémon Maiale,Ferkel,Pokémon Cerdo,산돼지포켓몬,いのぶたポケモン
Swine Pokémon,Pokémon Porc,Pokémon Suino,Schwein,Pokémon Puerco,멧돼지포켓몬,いのししポケモン
Coral Pokémon,Pokémon Corail,Pokémon Corallo,Koralle,Pokémon Coral,산호포켓몬,さんごポケモン
Jet Pokémon,Pokémon Jet,Pokémon Jet,Hochdruck,Pokémon Reactor,분사포켓몬,ふんしゃポケモン
Jet Pokémon,Pokémon Jet,Pokémon Jet,Hochdruck,Pokémon Reactor,분사포켓몬,ふんしゃポケモン
Delivery Pokémon,Pokémon Livraison,Pokémon Consegna,Lieferant,Pokémon Reparto,배달포켓몬,はこびやポケモン
Kite Pokémon,Pokémon Cervolant,Pokémon Aquilone,Flugrochen,Pokémon Milano,연포켓몬,カイトポケモン
Armor Bird Pokémon,Pokémon Armoiseau,Pokémon Armuccello,Flugstahl,Pokémon Coraza Ave,갑옷새포켓몬,よろいどりポケモン
Dark Pokémon,Pokémon Sombre,Pokémon Buio,Hades,Pokémon Siniestro,다크포켓몬,ダークポケモン
Dark Pokémon,Pokémon Sombre,Pokémon Buio,Hades,Pokémon Siniestro,다크포켓몬,ダークポケモン
Dragon Pokémon,Pokémon Dragon,Pokémon Drago,Drache,Pokémon Dragón,드래곤포켓몬,ドラゴンポケモン
Long Nose Pokémon,Pokémon Long-Nez,Pokémon Nasone,Langrüssel,Pokémon Narizotas,긴코포켓몬,ながはなポケモン
Armor Pokémon,Pokémon Armure,Pokémon Armatura,Panzer,Pokémon Coraza,갑옷포켓몬,よろいポケモン
Virtual Pokémon,Pokémon Virtuel,Pokémon Virtuale,Virtuell,Pokémon Virtual,가상포켓몬,バーチャルポケモン
Big Horn Pokémon,Pokémon Maxi Corne,Pokémon Grancorno,Vielender,Pokémon Gran Cuerno,큰뿔포켓몬,おおツノポケモン
Painter Pokémon,Pokémon Peintre,Pokémon Pittore,Maler,Pokémon Pintor,그림장이포켓몬,えかきポケモン
Scuffle Pokémon,Pokémon Bagarreur,Pokémon Baruffa,Racker,Pokémon Peleón,싸움포켓몬,けんかポケモン
Handstand Pokémon,Pokémon Poirier,Pokémon Verticale,Kopfstand,Pokémon Boca Abajo,물구나무포켓몬,さかだちポケモン
Kiss Pokémon,Pokémon Bisou,Pokémon Bacio,Kuss,Pokémon Beso,뽀뽀포켓몬,くちづけポケモン
Electric Pokémon,Pokémon Électrique,Pokémon Elettrico,Elektro,Pokémon Eléctrico,전류포켓몬,でんきポケモン
Live Coal Pokémon,Pokémon Charbon,Pokémon Carbonvivo,Glutherd,Pokémon Ascuas,불씨포켓몬,ひだねポケモン
Milk Cow Pokémon,Pokémon Vachalait,Pokémon Bovino,Milchkuh,Pokémon Lechera,젖소포켓몬,ちちうしポケモン
Happiness Pokémon,Pokémon Bonheur,Pokémon Felicità,Freude,Pokémon Felicidad,행복포켓몬,しあわせポケモン
Thunder Pokémon,Pokémon Foudre,Pokémon Tuono,Donner,Pokémon Trueno,우뢰포켓몬,いかずちポケモン
Volcano Pokémon,Pokémon Volcan,Pokémon Vulcano,Vulkan,Pokémon Volcán,화산포켓몬,かざんポケモン
Aurora Pokémon,Pokémon Aurore,Pokémon Aurora,Polarlicht,Pokémon Aurora,오로라포켓몬,オーロラポケモン
Rock Skin Pokémon,Pokémon Peaupierre,Pokémon Peldisasso,Felshaut,Pokémon Piel Roca,바위표면포켓몬,いわはだポケモン
Hard Shell Pokémon,Pokémon Carapadure,Pokémon Guscioduro,Hartschale,Pokémon Caparazón,탄환포켓몬,だんがんポケモン
Armor Pokémon,Pokémon Armure,Pokémon Armatura,Panzer,Pokémon Coraza,갑옷포켓몬,よろいポケモン
Diving Pokémon,Pokémon Plongeon,Pokémon Immersione,Taucher,Pokémon Buceo,잠수포켓몬,せんすいポケモン
Rainbow Pokémon,Pokémon Arcenciel,Pokémon Arcobaleno,Regenbogen,Pokémon Arcoíris,무지개색포켓몬,にじいろポケモン
Time Travel Pokémon,Pokémon Temporel,Pokémon Tempovia,Zeitreise,Pokémon Viajetiempo,시간이동포켓몬,ときわたりポケモン
Wood Gecko Pokémon,Pokémon Bois Gecko,Pokémon Legnogeco,Waldgecko,Pokémon Geco Bosque,숲도마뱀포켓몬,もりトカゲポケモン
Wood Gecko Pokémon,Pokémon Bois Gecko,Pokémon Legnogeco,Waldgecko,Pokémon Geco Bosque,숲도마뱀포켓몬,もりトカゲポケモン
Forest Pokémon,Pokémon Forêt,Pokémon Foresta,Dschungel,Pokémon Monte,밀림포켓몬,みつりんポケモン
Chick Pokémon,Pokémon Poussin,Pokémon Pulcino,Küken,Pokémon Polluelo,풋내기포켓몬,ひよこポケモン
Young Fowl Pokémon,Pokémon Poulet,Pokémon Rampollo,Kleinhahn,Pokémon Ave Corral,꼬마닭포켓몬,わかどりポケモン
Blaze Pokémon,Pokémon Ardent,Pokémon Vampe,Großbrand,Pokémon Llameante,맹화포켓몬,もうかポケモン
Mud Fish Pokémon,Pokémon Poissonboue,Pokémon Fango Pesce,Lehmhüpfer,Pokémon Pez Lodo,늪물고기포켓몬,ぬまうおポケモン
Mud Fish Pokémon,Pokémon Poissonboue,Pokémon Fango Pesce,Lehmhüpfer,Pokémon Pez Lodo,늪물고기포켓몬,ぬまうおポケモン
Mud Fish Pokémon,Pokémon Poissonboue,Pokémon Fango Pesce,Lehmhüpfer,Pokémon Pez Lodo,늪물고기포켓몬,ぬまうおポケモン
Bite Pokémon,Pokémon Morsure,Pokémon Morso,Biss,Pokémon Mordisco,물어뜯기포켓몬,かみつきポケモン
Bite Pokémon,Pokémon Morsure,Pokémon Morso,Biss,Pokémon Mordisco,물어뜯기포켓몬,かみつきポケモン
Tiny Raccoon Pokémon,Pokémon Petit Raton,Pokémon Procione,Kleindachs,Pokémon Mapachito,앙증너구리포켓몬,まめだぬきポケモン
Rushing Pokémon,Pokémon Fonceur,Pokémon Sfrecciante,Sprinter,Pokémon Lanzado,돌진포켓몬,とっしんポケモン
Worm Pokémon,Pokémon Ver,Pokémon Baco,Wurm,Pokémon Gusano,애벌레포켓몬,いもむしポケモン
Cocoon Pokémon,Pokémon Cocon,Pokémon Bozzolo,Kokon,Pokémon Capullo,번데기포켓몬,さなぎポケモン
Butterfly Pokémon,Pokémon Papillon,Pokémon Farfalla,Falter,Pokémon Mariposa,나비포켓몬,ちょうちょポケモン
Cocoon Pokémon,Pokémon Cocon,Pokémon Bozzolo,Kokon,Pokémon Capullo,번데기포켓몬,さなぎポケモン
Poison Moth Pokémon,Pokémon Papipoison,Pokémon Velentarma,Giftmotte,Pokémon Polilla Ven.,독나방포켓몬,どくがポケモン
Water Weed Pokémon,Pokémon Aquaplante,Pokémon Alga,Wasserlinse,Pokémon Alga,개구리밥포켓몬,うきくさポケモン
Jolly Pokémon,Pokémon Jovial,Pokémon Giocoso,Frohmut,Pokémon Alegre,명랑함포켓몬,ようきポケモン
Carefree Pokémon,Pokémon Insouciant,Pokémon Spensierato,Sorglos,Pokémon Optimista,행복하기포켓몬,のうてんきポケモン
Acorn Pokémon,Pokémon Gland,Pokémon Ghianda,Eichelnuss,Pokémon Bellota,도토리포켓몬,どんぐりポケモン
Wily Pokémon,Pokémon Malin,Pokémon Scaltro,Hinterlist,Pokémon Astuto,꾀부리기포켓몬,いじわるポケモン
Wicked Pokémon,Pokémon Malveillant,Pokémon Burbero,Verschlagen,Pokémon Malvado,부정하기포켓몬,よこしまポケモン
Tiny Swallow Pokémon,Pokémon Minirondel,Pokémon Rondinella,Schwälblein,Pokémon Pequebuche,아기제비포켓몬,こツバメポケモン
Swallow Pokémon,Pokémon Hirondelle,Pokémon Rondine,Schwalbe,Pokémon Buche,제비포켓몬,ツバメポケモン
Seagull Pokémon,Pokémon Mouette,Pokémon Gabbiano,Seemöwe,Pokémon Gaviota,괭이갈매기포켓몬,うみねこポケモン
Water Bird Pokémon,Pokémon Oiseaudo,Pokémon Alacquatico,Wasservogel,Pokémon Ave Agua,물새포켓몬,みずどりポケモン
Feeling Pokémon,Pokémon Sentiment,Pokémon Sensazione,Gefühl,Pokémon Sensible,느낌포켓몬,きもちポケモン
Emotion Pokémon,Pokémon Émotion,Pokémon Emozione,Emotion,Pokémon Sensorio,감정포켓몬,かんじょうポケモン
Embrace Pokémon,Pokémon Étreinte,Pokémon Abbraccio,Umarmung,Pokémon Envolvente,포용포켓몬,ほうようポケモン
Pond Skater Pokémon,Pokémon Maresurfeur,Pokémon Sfiorapozze,Wassergeher,Pokémon Zapatero,소금쟁이포켓몬,あめんぼポケモン
Eyeball Pokémon,Pokémon Boule Œil,Pokémon Occhi,Auge,Pokémon Globocular,안구포켓몬,めだまポケモン
Mushroom Pokémon,Pokémon Champignon,Pokémon Fungo,Pilz,Pokémon Hongo,버섯포켓몬,きのこポケモン
Mushroom Pokémon,Pokémon Champignon,Pokémon Fungo,Pilz,Pokémon Hongo,버섯포켓몬,きのこポケモン
Slacker Pokémon,Pokémon Flâneur,Pokémon Ozioso,Faulpelz,Pokémon Gandul,게으름뱅이포켓몬,なまけものポケモン
Wild Monkey Pokémon,Pokémon Turbusinge,Pokémon Indocile,Wildaffe,Pokémon Mono Feroz,성난원숭이포켓몬,あばれザルポケモン
Lazy Pokémon,Pokémon Fainéant,Pokémon Pigrizia,Müßig,Pokémon Holgazán,나태함포켓몬,ものぐさポケモン
Trainee Pokémon,Pokémon Apprenti,Pokémon Novizio,Vorbereiter,Pokémon Aprendiz,신참포켓몬,したづみポケモン
Ninja Pokémon,Pokémon Ninja,Pokémon Ninja,Ninja,Pokémon Ninja,시노비포켓몬,しのびポケモン
Shed Pokémon,Pokémon Exuvie,Pokémon Cambiapelle,Häutung,Pokémon Muda,허물포켓몬,ぬけがらポケモン
Whisper Pokémon,Pokémon Chuchoteur,Pokémon Sussurro,Flüster,Pokémon Susurro,속삭임포켓몬,ささやきポケモン
Big Voice Pokémon,Pokémon Grosse Voix,Pokémon Vocione,Lauthals,Pokémon Chillón,큰목소리포켓몬,おおごえポケモン
Loud Noise Pokémon,Pokémon Bruit Sourd,Pokémon Fragore,Krach,Pokémon Escandaloso,소음포켓몬,そうおんポケモン
Guts Pokémon,Pokémon Tenace,Pokémon Coraggio,Courage,Pokémon Valiente,근성포켓몬,こんじょうポケモン
Arm Thrust Pokémon,Pokémon Cogneur,Pokémon Sberletese,Armwurf,Pokémon Empuje,손바닥치기포켓몬,つっぱりポケモン
Polka Dot Pokémon,Pokémon Point Polka,Pokémon Pois,Gepunktet,Pokémon A Topos,물방울포켓몬,みずたまポケモン
Compass Pokémon,Pokémon Boussole,Pokémon Bussola,Kompass,Pokémon Brújula,콤파스포켓몬,コンパスポケモン
Kitten Pokémon,Pokémon Chaton,Pokémon Micio,Kätzchen,Pokémon Gatito,작은고양이포켓몬,こねこポケモン
Prim Pokémon,Pokémon Guindé,Pokémon Finezza,Eingebildet,Pokémon Cursi,새침떼기포켓몬,おすましポケモン
Darkness Pokémon,Pokémon Obscurité,Pokémon Oscurità,Finsternis,Pokémon Oscuridad,어둠포켓몬,くらやみポケモン
Deceiver Pokémon,Pokémon Trompeur,Pokémon Inganno,Schwindler,Pokémon Tramposo,배반포켓몬,あざむきポケモン
Iron Armor Pokémon,Pokémon Armurfer,Pokémon Corazza,Eisenpanzer,Pokémon Cor. Férrea,철갑옷포켓몬,てつヨロイポケモン
Iron Armor Pokémon,Pokémon Armurfer,Pokémon Corazza,Eisenpanzer,Pokémon Cor. Férrea,철갑옷포켓몬,てつヨロイポケモン
Iron Armor Pokémon,Pokémon Armurfer,Pokémon Corazza,Eisenpanzer,Pokémon Cor. Férrea,철갑옷포켓몬,てつヨロイポケモン
Meditate Pokémon,Pokémon Méditation,Pokémon Meditazione,Meditation,Pokémon Meditador,명상포켓몬,めいそうポケモン
Meditate Pokémon,Pokémon Méditation,Pokémon Meditazione,Meditation,Pokémon Meditador,명상포켓몬,めいそうポケモン
Lightning Pokémon,Pokémon Orage,Pokémon Lampo,Gewitter,Pokémon Calambre,천둥번개포켓몬,いなずまポケモン
Discharge Pokémon,Pokémon Décharge,Pokémon Scossa,Entladung,Pokémon Descarga,방전포켓몬,ほうでんポケモン
Cheering Pokémon,Pokémon Acclameur,Pokémon Incitamento,Jubel,Pokémon Ánimo,응원포켓몬,おうえんポケモン
Cheering Pokémon,Pokémon Acclameur,Pokémon Incitamento,Jubel,Pokémon Ánimo,응원포켓몬,おうえんポケモン
Firefly Pokémon,Pokémon Luciole,Pokémon Lucciola,Glühwürmchen,Pokémon Luciérnaga,반딧불포켓몬,ほたるポケモン
Firefly Pokémon,Pokémon Luciole,Pokémon Lucciola,Glühwürmchen,Pokémon Luciérnaga,반딧불포켓몬,ほたるポケモン
Thorn Pokémon,Pokémon Épine,Pokémon Spina,Dorn,Pokémon Espina,가시포켓몬,いばらポケモン
Stomach Pokémon,Pokémon Estomac,Pokémon Stomaco,Magen,Pokémon Estómago,밥통포켓몬,いぶくろポケモン
Poison Bag Pokémon,Pokémon Sac Poison,Pokémon Velenosacco,Giftbeutel,Pokémon Bolsa Veneno,독봉지포켓몬,どくぶくろポケモン
Savage Pokémon,Pokémon Féroce,Pokémon Feroce,Gnadenlos,Pokémon Feroz,사나움포켓몬,どうもうポケモン
Brutal Pokémon,Pokémon Brutal,Pokémon Brutale,Brutal,Pokémon Voraz,난폭포켓몬,きょうぼうポケモン
Ball Whale Pokémon,Pokémon Baleinboule,Pokémon Balenottero,Kugelwal,Pokémon Ballenabola,둥근고래포켓몬,たまくじらポケモン
Float Whale Pokémon,Pokémon Cachabouée,Pokémon Megabalena,Flutwal,Pokémon Ballenaflot,뜸고래포켓몬,うきくじらポケモン
Numb Pokémon,Pokémon Engourdi,Pokémon Torpore,Taubheit,Pokémon Torpe,둔감포켓몬,どんかんポケモン
Eruption Pokémon,Pokémon Éruption,Pokémon Eruzione,Ausbruch,Pokémon Erupción,분화포켓몬,ふんかポケモン
Coal Pokémon,Pokémon Charbon,Pokémon Carbone,Kohle,Pokémon Carbón,석탄포켓몬,せきたんポケモン
Bounce Pokémon,Pokémon Rebond,Pokémon Molla,Sprungfeder,Pokémon Saltarín,튀다포켓몬,とびはねポケモン
Manipulate Pokémon,Pokémon Magouilleur,Pokémon Raggiro,Manipulator,Pokémon Manipulador,조작포켓몬,あやつりポケモン
Spot Panda Pokémon,Pokémon Panda Tache,Pokémon Macchipanda,Punkt-Panda,Pokémon Panda Topos,얼룩팬더포켓몬,ぶちパンダポケモン
Ant Pit Pokémon,Pokémon Piégeur,Pokémon Trappola,Ameisenlöwe,Pokémon Hormigaleón,개미지옥포켓몬,ありじごくポケモン
Vibration Pokémon,Pokémon Vibration,Pokémon Vibrazione,Vibration,Pokémon Vibrante,진동포켓몬,しんどうポケモン
Mystic Pokémon,Pokémon Mystique,Pokémon Magico,Mystik,Pokémon Místico,정령포켓몬,せいれいポケモン
Cactus Pokémon,Pokémon Cactus,Pokémon Cactus,Kaktus,Pokémon Cactus,선인장포켓몬,サボテンポケモン
Scarecrow Pokémon,Pokémon Épouvantail,Pokémon Spavento,Vogelschock,Pokémon Espantajo,허수아비포켓몬,カカシぐさポケモン
Cotton Bird Pokémon,Pokémon Oiseaucoton,Pokémon Alidicotone,Wollvogel,Pokémon Ave Algodón,솜새포켓몬,わたどりポケモン
Humming Pokémon,Pokémon Virevolteur,Pokémon Canterino,Summsel,Pokémon Cantor,허밍포켓몬,ハミングポケモン
Cat Ferret Pokémon,Pokémon Chat Furet,Pokémon Furogatto,Frettkatz,Pokémon Gato Hurón,고양이족제비포켓몬,ネコイタチポケモン
Fang Snake Pokémon,Pokémon Serpacroc,Pokémon Zannaserpe,Reißzahn,Pokémon Colmillos,송곳뱀포켓몬,キバへびポケモン
Meteorite Pokémon,Pokémon Météorite,Pokémon Meteorite,Meteorit,Pokémon Meteorito,별똥별포켓몬,いんせきポケモン
Meteorite Pokémon,Pokémon Météorite,Pokémon Meteorite,Meteorit,Pokémon Meteorito,별똥별포켓몬,いんせきポケモン
Whiskers Pokémon,Pokémon Barbillon,Pokémon Baffetti,Barthaar,Pokémon Bigotudo,수염물고기포켓몬,ひげうおポケモン
Whiskers Pokémon,Pokémon Barbillon,Pokémon Baffetti,Barthaar,Pokémon Bigotudo,수염물고기포켓몬,ひげうおポケモン
Ruffian Pokémon,Pokémon Brute,Pokémon Birbone,Grobian,Pokémon Rufián,건달포켓몬,ごろつきポケモン
Rogue Pokémon,Pokémon Crapule,Pokémon Canaglia,Schlingel,Pokémon Granuja,불량배포켓몬,ならずものポケモン
Clay Doll Pokémon,Pokémon Poupargile,Pokémon Argilla,Lehmpuppe,Pokémon Muñeca Barro,토우포켓몬,どぐうポケモン
Clay Doll Pokémon,Pokémon Poupargile,Pokémon Argilla,Lehmpuppe,Pokémon Muñeca Barro,토우포켓몬,どぐうポケモン
Sea Lily Pokémon,Pokémon Lis d’Eau,Pokémon Fiordimare,Seeanemone,Pokémon Lila Mar,바다나리포켓몬,ウミユリポケモン
Barnacle Pokémon,Pokémon Bernacle,Pokémon Lepade,Rankfüßer,Pokémon Percebe,바위단지포켓몬,いわつぼポケモン
Old Shrimp Pokémon,Pokémon Crustage,Pokémon Primaceo,Urgarnele,Pokémon Camarón,고대새우포켓몬,むかしエビポケモン
Plate Pokémon,Pokémon Blindage,Pokémon Piastre,Schild,Pokémon Armadura,갑주포켓몬,かっちゅうポケモン
Fish Pokémon,Pokémon Poisson,Pokémon Pesce,Fisch,Pokémon Pez,물고기포켓몬,さかなポケモン
Tender Pokémon,Pokémon Tendre,Pokémon Tenerezza,Zartheit,Pokémon Tierno,사랑포켓몬,いつくしみポケモン
Weather Pokémon,Pokémon Climat,Pokémon Meteo,Wetter,Pokémon Clima,날씨포켓몬,てんきポケモン
Color Swap Pokémon,Pokémon Multicolor,Pokémon Mutacolore,Farbenspiel,Pokémon Camaleónico,색변화포켓몬,いろへんげポケモン
Puppet Pokémon,Pokémon Poupée,Pokémon Pupazzo,Puppe,Pokémon Títere,인형포켓몬,にんぎょうポケモン
Marionette Pokémon,Pokémon Marionnette,Pokémon Marionetta,Marionette,Pokémon Marioneta,봉제인형포켓몬,ぬいぐるみポケモン
Requiem Pokémon,Pokémon Requiem,Pokémon Requiem,Requiem,Pokémon Réquiem,마중포켓몬,おむかえポケモン
Beckon Pokémon,Pokémon Appel,Pokémon Ipnosguardo,Wink,Pokémon Atrayente,손짓포켓몬,てまねきポケモン
Fruit Pokémon,Pokémon Fruit,Pokémon Frutto,Obst,Pokémon Fruto,후르츠포켓몬,フルーツポケモン
Wind Chime Pokémon,Pokémon Carillon,Pokémon Vencampana,Windspiel,Pokémon Sonido Aire,풍경포켓몬,ふうりんポケモン
Disaster Pokémon,Pokémon Désastre,Pokémon Catastrofe,Desaster,Pokémon Catástrofe,재난포켓몬,わざわいポケモン
Bright Pokémon,Pokémon Ravi,Pokémon Brillante,Strahlekind,Pokémon Radiante,명랑포켓몬,ほがらかポケモン
Snow Hat Pokémon,Pokémon Capuche,Pokémon Cappelneve,Schneehut,Pokémon Gorro Nieve,눈우산포켓몬,ゆきかさポケモン
Face Pokémon,Pokémon Face,Pokémon Tuttomuso,Antlitz,Pokémon Cara,얼굴포켓몬,がんめんポケモン
Clap Pokémon,Pokémon Clap Clap,Pokémon Rotolante,Applaus,Pokémon Aplauso,손뼉포켓몬,てたたきポケモン
Ball Roll Pokémon,Pokémon Roule Boule,Pokémon Rotapalla,Spielball,Pokémon Rodabola,공돌리기포켓몬,たままわしポケモン
Ice Break Pokémon,Pokémon Brise Glace,Pokémon Spaccagelo,Eisbrecher,Pokémon Rompehielo,얼음깨기포켓몬,こおりわりポケモン
Bivalve Pokémon,Pokémon Bivalve,Pokémon Bivalve,Muschel,Pokémon Bivalvo,두조개포켓몬,２まいがいポケモン
Deep Sea Pokémon,Pokémon Abysse,Pokémon Abissi,Tiefsee,Pokémon Abisal,깊은바다포켓몬,しんかいポケモン
South Sea Pokémon,Pokémon Mer du Sud,Pokémon Sudmarino,Südsee,Pokémon Mar del Sur,남해포켓몬,なんかいポケモン
Longevity Pokémon,Pokémon Longévité,Pokémon Longevità,Bestand,Pokémon Longevo,장수포켓몬,ちょうじゅポケモン
Rendezvous Pokémon,Pokémon Rendezvous,Pokémon Rendezvous,Rendezvous,Pokémon Cita,랑데부포켓몬,ランデブーポケモン
Rock Head Pokémon,Pokémon Tête de Roc,Pokémon Rocciotesta,Steinhaupt,Pokémon Cabeza Roca,돌머리포켓몬,いしあたまポケモン
Endurance Pokémon,Pokémon Endurant,Pokémon Resistenza,Durchsteher,Pokémon Resistencia,인내포켓몬,にんたいポケモン
Dragon Pokémon,Pokémon Dragon,Pokémon Drago,Drache,Pokémon Dragón,드래곤포켓몬,ドラゴンポケモン
Iron Ball Pokémon,Pokémon Boulefer,Pokémon Ferrosfera,Eisenkugel,Pokémon Bola Hierro,철공포켓몬,てっきゅうポケモン
Iron Claw Pokémon,Pokémon Pincefer,Pokémon Ferrunghia,Eisenklaue,Pokémon Garra Hierro,철발톱포켓몬,てつツメポケモン
Iron Leg Pokémon,Pokémon Pattefer,Pokémon Ferrarto,Eisenfuß,Pokémon Pata Hierro,무쇠다리포켓몬,てつあしポケモン
Rock Peak Pokémon,Pokémon Pic Rocheux,Pokémon Picco,Steingipfel,Pokémon Pico Roca,바위산포켓몬,いわやまポケモン
Iceberg Pokémon,Pokémon Iceberg,Pokémon Iceberg,Eisberg,Pokémon Iceberg,빙산포켓몬,ひょうざんポケモン
Iron Pokémon,Pokémon Fer,Pokémon Ferro,Eisen,Pokémon Hierro,쇠철포켓몬,くろがねポケモン
Eon Pokémon,Pokémon Éon,Pokémon Eone,Äon,Pokémon Eón,무한포켓몬,むげんポケモン
Eon Pokémon,Pokémon Éon,Pokémon Eone,Äon,Pokémon Eón,무한포켓몬,むげんポケモン
Sea Basin Pokémon,Pokémon Bassinmarin,Pokémon Oceano,Seegründler,Pokémon Cuenca Mar,해저포켓몬,かいていポケモン
Continent Pokémon,Pokémon Continent,Pokémon Continente,Kontinent,Pokémon Continente,대륙포켓몬,たいりくポケモン
Sky High Pokémon,Pokémon Cieux,Pokémon Stratosfera,Himmelhoch,Pokémon Cielo,천공포켓몬,てんくうポケモン
Wish Pokémon,Pokémon Souhait,Pokémon Desiderio,Wünscher,Pokémon Deseo,희망사항포켓몬,ねがいごとポケモン
DNA Pokémon,Pokémon ADN,Pokémon DNA,DNS,Pokémon ADN,DNA포켓몬,ＤＮＡポケモン
Tiny Leaf Pokémon,Pokémon Minifeuille,Pokémon Fogliolina,Winziglaub,Pokémon Hojita,어린잎포켓몬,わかばポケモン
Grove Pokémon,Pokémon Bosquet,Pokémon Boschetto,Hain,Pokémon Arboleda,나무숲포켓몬,こだちポケモン
Continent Pokémon,Pokémon Continent,Pokémon Continente,Kontinent,Pokémon Continente,대륙포켓몬,たいりくポケモン
Chimp Pokémon,Pokémon Chimpanzé,Pokémon Scimpanzé,Schimpanse,Pokémon Chimpancé,꼬마원숭이포켓몬,こざるポケモン
Playful Pokémon,Pokémon Garnement,Pokémon Briccone,Verspielt,Pokémon Juguetón,개구쟁이포켓몬,やんちゃポケモン
Flame Pokémon,Pokémon Flamme,Pokémon Fiamma,Flamme,Pokémon Llama,화염포켓몬,かえんポケモン
Penguin Pokémon,Pokémon Pingouin,Pokémon Pinguino,Pinguin,Pokémon Pingüino,펭귄포켓몬,ペンギンポケモン
Penguin Pokémon,Pokémon Pingouin,Pokémon Pinguino,Pinguin,Pokémon Pingüino,펭귄포켓몬,ペンギンポケモン
Emperor Pokémon,Pokémon Empereur,Pokémon Imperatore,Kaiser,Pokémon Emperador,황제포켓몬,こうていポケモン
Starling Pokémon,Pokémon Étourneau,Pokémon Storno,Star,Pokémon Estornino,찌르레기포켓몬,むくどりポケモン
Starling Pokémon,Pokémon Étourneau,Pokémon Storno,Star,Pokémon Estornino,찌르레기포켓몬,むくどりポケモン
Predator Pokémon,Pokémon Rapace,Pokémon Rapace,Raubtier,Pokémon Depredador,맹금포켓몬,もうきんポケモン
Plump Mouse Pokémon,Pokémon Souridodue,Pokémon Topaffuto,Dickmaus,Pokémon Gran Ratón,둥글쥐포켓몬,まるねずみポケモン
Beaver Pokémon,Pokémon Castor,Pokémon Castoro,Biber,Pokémon Castor,비버포켓몬,ビーバーポケモン
Cricket Pokémon,Pokémon Criquet,Pokémon Grillo,Zirper,Pokémon Grillo,귀뚜라미포켓몬,こおろぎポケモン
Cricket Pokémon,Pokémon Criquet,Pokémon Grillo,Zirper,Pokémon Grillo,귀뚜라미포켓몬,こおろぎポケモン
Flash Pokémon,Pokémon Flash,Pokémon Baleno,Flacker,Pokémon Flash,섬광포켓몬,せんこうポケモン
Spark Pokémon,Pokémon Étincelle,Pokémon Favilla,Funken,Pokémon Chispa,전광포켓몬,でんこうポケモン
Gleam Eyes Pokémon,Pokémon Brillœil,Pokémon Occhiluce,Glühauge,Pokémon Chispa Ojos,안광포켓몬,がんこうポケモン
Bud Pokémon,Pokémon Bourgeon,Pokémon Germoglio,Knospe,Pokémon Brote,꽃봉오리포켓몬,つぼみポケモン
Bouquet Pokémon,Pokémon Bouquet,Pokémon Floreale,Blumenstrauß,Pokémon Ramillete,부케포켓몬,ブーケポケモン
Head Butt Pokémon,Pokémon Coud’Boule,Pokémon Cranioso,Kopfstoß,Pokémon Cabezazo,박치기포켓몬,ずつきポケモン
Head Butt Pokémon,Pokémon Coud’Boule,Pokémon Cranioso,Kopfstoß,Pokémon Cabezazo,박치기포켓몬,ずつきポケモン
Shield Pokémon,Pokémon Bouclier,Pokémon Schermo,Schutzschild,Pokémon Escudo,실드포켓몬,シールドポケモン
Shield Pokémon,Pokémon Bouclier,Pokémon Schermo,Schutzschild,Pokémon Escudo,실드포켓몬,シールドポケモン
Bagworm Pokémon,Pokémon Ver Caché,Pokémon Larva,Beutelwurm,Pokémon Larva,도롱이벌레포켓몬,みのむしポケモン
Bagworm Pokémon,Pokémon Ver Caché,Pokémon Larva,Beutelwurm,Pokémon Larva,도롱이벌레포켓몬,みのむしポケモン
Moth Pokémon,Pokémon Phalène,Pokémon Falena,Motte,Pokémon Polilla,나방포켓몬,ミノガポケモン
Tiny Bee Pokémon,Pokémon Miniabeille,Pokémon Apetta,Kleinbiene,Pokémon Abejita,꼬마벌포켓몬,はちのこポケモン
Beehive Pokémon,Pokémon Ruche,Pokémon Alveare,Bienenstock,Pokémon Colmena,벌집포켓몬,はちのすポケモン
EleSquirrel Pokémon,Pokémon Écurélec,Pokémon Elescoiatto,Elektrohörnchen,Pokémon Ardillalec,전기다람쥐포켓몬,でんきりすポケモン
